text
1354,Generator Expert Monitoring System,"발전전문가모니터링시스템 (EPRI,미국)",GEMS
1355,generator,발전기,GEN
1356,Global Environmental Radiation Monitoring Network,지구환경방사선감시망,GERMON
1357,Generic Environmental Statement on the Use of Recycle Plutonium in Mixed Oxide Fuel in Ligth Water-cooled Reactors,"경수로에서의 플루토늄 혼합산호물연료 사용에 관한 일반환경영향보고서 (NRC, 미국)",GESMO
1358,General Electric Standard Safety Analysis Report,GE 교준안전성분석보고서,GESSAR
1359,High Conversion Reactor,고전환로,HCR
1360,Hidroelectrica De Cataluna S.A.,전력회사명 (스페인),HCS
1361,head compartment support structure,헤드구획지지구조물,HCSS
1362,hydraulic control unit,[제어봉동용] 수압제어유니트,HCU
1363,high conductivity waste system,고전도도 폐액게통,HCW
1364,[feed water] heater drain system,[급수]가열기 배수계통,HD
1365,hot steam reactor,고온증기로 (독일),HDR
1366,height per transfer unit,이동단위상당높이 (일본),HTU
1367,hold-up tank,일차냉각재 저장탱크,HUT
1368,[feed water] heater vent system,[급수]가열기 조화계통,HV
1369,heating and ventilation facilities,환기공기조화설비,"H/V, H&V"
1370,"heating, ventilating and air conditioning",냉난방 및 공기조화,HVAC
1371,high voltage direct current,고전압직류,HVDC
1372,half value layer,반가층,HVL
1373,fast spectrum cross-section reactor physics computer code,고속중성자스펙트럼 단면적 노물리전산코드,FORM
1374,formula translation,과학계산용 전산프로그램언어,FORTRAN
1375,fuels open test assembly,핵연료개방시험장치,FOTA
1376,fission products,핵분열생성물,FP
1377,Fusion Policy Advisory Committee,핵융합정책자문위원회 (미국),FPAC
1378,fuel pool cooling and filtering system,핵연료저장풀 냉각정화계통,FPC
1379,Fusion Power Coordination Committee,핵융합조정위원회 (OECD-IEA),FPCC
1380,general employee training,일반사원훈련,GET
1381,General Electric test reactor,GE사 시험로,GETR
1382,General Employees Training in Radiological Protection,일반사원 방사선방호훈련,GET-PR
1383,General Electric Technical Services Co.,GE 기술용역회사명 (미국),GETSCO
1384,giga electron volt,"기가 일렉트론볼트, 10억 전자볼트, 109eV (=BeV)",GeV
1385,gram-force,중량-그램 (힘의 단위),gf
1386,German Fuel Cycle Center,독일핵연료주기센터,GFCC
1387,high-pressure dimineralized water,고압 · 탈염수,HDW
1388,human error,인적인 실수,HE
1389,high-energy accelerator,고에너지 가속기,HEA
1390,engineering heat transfer computer code for reactors,원자로의 열전달공학 전산코드,HEATR
1391,Hanford Engineering Development Laboratory,핸포드기술개바연구소 (미국),HEDL
1392,Hanford Environmental Health Foundation,핸포드환경보건기금 (미국),HEHF
1393,Helium Engineering Demonstration Loop,"대형구조기기 실증시험루프 (JAERI, 일본)",HENDEL
1394,fire compartment interaction analysis,화재-방호벽상호작용분석,FCIA
1395,fuel-containing material,연료함유물질,FCM
1396,Fuel Cycle and Material Adminstration,핵연료주기 · 핵물질관리청 (대만),FCMA
1397,fuel-contained materials,연료포함물질,FCMs
1398,field change notice,현장변경통지서,FCN
1399,Federal Commission for Nuclear Safety,연방원자력안전위원회 (스위스),FCNS
1400,Field Command Post,현장지휘소,FCP
1401,fission product control screening test loop,핵분열생성물제어스크리닝 시험루프,FPCSTL
1402,full power days,전출력일수,FPD
1403,final project design description,최종프로젝트설계명세,FPDD
1404,food processing development irradiator,양품처리 계량조사장치,FPDI
1405,Federation of Producers and Ditributors of Electricity,벨기에발전 · 배전연맹,FPE
1406,Fission Product Nuclear Data,핵분열생성물핵자료,FPND
1407,Finnish Power Plant Association,핀란드원자력발전소협회,FPPA
1408,government furnished equipment,정부공급기재,GFE
1409,gevernment furnished equipment and material,정부공급기자재,GFE&M
1410,Grand Forks Energy Research Center,그랜포크스에너지연구센터 (미국),GFERC
1411,gross failed fuel detector,총연료손상 검출기,GFFD
1412,government furnished property,정부공급자산,GFP
1413,Gas-cooled Fast Reactor,기체냉각 고속로,GFR
1414,government fiscal year,정부회계년도,GFY
1415,human error probability,인적인 실수의 확률,HEP
1416,high-effciency particulate air,고영향 부유미립자,HEPA
1417,Hydro-Electric Power Commission of Ontario,온타리오수력발전공사 (캐나다),HEPCO
1418,hydrogen energy system,수소에너지계통,HES
1419,Head End Treatment Plant,전처리공장 (영국),HETD
1420,highly-enriched uranium,고농축우라늄,HEU
1421,"Department of Health, Education and Welfare",보건 · 교육 · 후생소 (미국),HEW
1422,fast ceramic reactor program,고속세라믹노계획,FCR
1423,flammability control system,가연성기체제어계통,FCS
1424,fuel cladding transient tester,핵연료피복 과도시험기,FCTT
1425,flow control valve,유량제어벨브,FCV
1426,filtered containment venting system,여과시 격납용기 배기시스템,FCVS
1427,filter demineralizer,여과탈염기,FD
1428,Food and Durg Administration,"식품의약국 (HEW산하, 미국)",FDA
1429,Federal Procurement Regulations,연방조달규정 (미국),FPR
1430,fire protecting system,방화계통,FPS
1431,fission product screening loop,핵분열 생성물 스크리닝 루프,FPSL
1432,field quality assurance manual,현장품질보증계획서,FQAM
1433,field quality assurance procedure,현장품질보증절차서,FQAP
1434,field quality surveillance instruction,현장품질검사지침서,FQSI
1435,field quality surveillance manual,현장품질검사계획서,FQSM
1436,Geology and Geophysics,지질청 (불가리아),G&G
1437,Gas Graphit Reactor,기체냉각 흑연로의 독일명칭,GGR
1438,greenhouse gas,온도효과 가스,GHG
1439,Gesellschaft fur Hochtemperatur-Reackor-Technik GmbH,회사명 (독일),GHT
1440,Groupment Industriale Francaise,프랑스원자력산업그룹,GIF
1441,gas insulated flow tube,절연기체관,GIFT
1442,"Groupe Intersyndical de 1"" Industrie Nucleaire",원자력산업노동자그룹 (프랑스),GIN
1443,uranium hexafluoride(UF6 ),육불화우라늄 (=hexafluoride),HEX
1444,human factor,"인적 요인, 인적요소",HF
1445,high flow alternative filter test system,고속필터시험계통,HFATS
1446,High-Flux Beam Reactor,"고중성자속빔 원자로 (BNL, 미국)",HFBR
1447,hot fuel examination facility,조사후핵연료 시험시설,HFEF
1448,non-irradiated fuel handling equipment,비조사핵연료 취급장비,HFHE
1449,High Flux Isotope Reactor,"고중성자속 동위원소생산로 (ORNL,미국)",HFIR
1450,Federal Disaster Assistance Administration,연방 화재 원조국 (미국),FDAA
1451,functional design criteria,기능설계기준,FDC
1452,floor and equipment drain system,바닥 및 기기배수계통,FD&ED
1453,fluid distribution grid,유체분포그리드,FDG
1454,forced derated hours,고장감발누적시간,FDH
1455,finite difference method,"유한미분법, 차분법",FDM
1456,forced derated outage,고장감발,FDO
1457,flow recorder,유량기록계,FR
1458,Framatome et Cogema,회사명 (프랑스),FRAGEMA
1459,Societe Franco-Americaine de Constructions Atomiques SA,프라마톰사 (프랑스),FRAMATOME
1460,fuel rod analysis program,핵연료봉 분석계획,FRAP
1461,Federal Radiation Council,연방방사선 심의회 (미국),FRC
1462,fast reactor core test facility,고속로 노심시험시설 (미국),FRCTF
1463,function restoration guideline,기능보호지침서,FRG
1464,gas insulated switching station,기체절연 스위칭스테이션,GIS
1465,State Committee for Utilization of Atomic Energy,전 소련원자력이용국가위원회 (=SCUAE),GKAE
1466,Gemeinschaftskernkraftwerk Neckar GmbH,넥카공동원자력발전회사 (독일),GKN
1467,Gesellschaft fur Kernenergie Verwertung in Schiffbau und Schiffahrt GmbH,원자력선건조회사 (독일),GKSS
1468,germanium-lithium argon scanning system,게르마늄-리튬 아르곤 스캐닝계통,GLASS
1469,ground-launched cruise missile,지상발사 순항미사일,GLCM
1470,Geiger-Muller counter,가이거-뮐러계수기,GM
1471,hot full power,고온전출력,HFP
1472,High-Flux Reactor,고중성자속 원자로,HFR
1473,hot functional test,고온기능시험,HFT
1474,Hochtemperaturreaktor mit Heliumturbine,헬륨터빈고온로 (독일),HHT
1475,high-integrity container,고-일체형 격납용기,HIC
1476,high conversion critical experiment,고전환임계실험,HI-C
1477,deep dose-equivalent index,"심부선량당량지표, 심부특가선량지표",HI.d
1478,functional design requirements,기능설계요구사항,FDR
1479,floor drain system,바닥계수통계,FDS
1480,feed water,급수,FDW
1481,feed water control,원자로 급수제어 [계통],FDWC
1482,feed water system,급수게통,FDWS
1483,iron,철 (원소기호),Fe
1484,Fuerzas Electricas de Cataluna S.A.,전력회사명 (스페인),FECSA
1485,fuel reliability indicator,연료건전성표시기,FRI
1486,field reversed mirror,역전자기계미러,FRM
1487,20 MW Proto type Reactor,20MW 원형로명 (독일),FRM-2
1488,Federal Radiological Monitoring and Assessment Center,연방 방사선의학모니터링평가센터 (미국),FRMAC
1489,Framatome Reactor Owners Group,프라마톰설계 원자력발전소 유소자그룹,FROG
1490,fuel reprocessing plant,핵연료재처리공장,FRP
1491,Fast Reactor Thermal Engineering Facility,고속로 열공학시설,FRTEF
1492,gas metal are welding,미그(MIG)용접,GMAW
1493,generator main circuit system,발전기 주회로계통,GMCS
1494,Graphite moderated Reactor,흑연감속로,GMR
1495,Greenwich mean time,그리니치표준시,GMT
1496,standard acceleration of free fall,자유낙하 표준가속도,gn
1497,Gesellschaft fur Nuklear-Behalter mbH,회사명 (독일_,GNB
1498,"Guangdong Nuclear Power Investment Co., Ltd.","황동원자력투자회사 (CNNC의 자회사, 중국)",GNIC
1499,High Flux-Austrian Reactor,고중성자속 오스트리아원자로,HIFAR
1500,Sociedad Gispano-Francesa de Energia Nuclear S.A.,스페인 · 프랑스공동원자력발전회사 (스페인),HIFRENSA
1501,heavy ion linear accelerator,중이온 선형가속기,HILAC
1502,Heavy Ion Medical Accelerator in Chiba,중립자선 암치료장치 (일본),HIMAC
1503,Himpunan Masyarakat Nuklir Indonesia (Indonesian Nuclear Society),인도네시아원자력학회,HIMNI
1504,Hanford isotopes plant,핸포드동위원소공장 (미국),HIP
1505,High-Intensity Radiation Development Laboratory,"고강도 방사선개발연구소 (BNL, 미국)",HIRDL
1506,failed element detection and location instruments,[동력로]핵연료요소손상검출 및 위치계측기,FEDAL
1507,Finnish Energy Economy Association,핀란드원자력협회 (=FTY),FEEA
1508,fuel examination facility,핵연료시험시설,FEF
1509,fuel element failure porpagation,핵연료요소손상전파,FEFP
1510,fuel element failure porpagation loop,핵연료요소손상전파루프,FEFPL
1511,Free Electron Laser,자유전자레이저,FEL
1512,finite element method,유한요소법,FEM
1513,filtration recirculation and ventilation system,비상용 재순환가스 처리계통,FRVS
1514,"Super Safe, Small and Simple Fast Reactor",50MWe의 초소형 Na냉각고속로 (일본),4S
1515,Fachverband Strahlenschutz,직업피폭협의 (독일),FS
1516,Fullscope Safeguards Agreement,전면핵안전보장조치협정 (IAEA),FSA
1517,Final Safety Analysis Report,최종 안전성 분석보고서 (=USAR),FSAR
1518,Federal Supply Classification,연방공급분류,FSC
1519,Final Safety Evaluation Report,최종안전성평가보고서 (미국),FSER
1520,Plowshare experiment to study the procuction and recovery heat and isotopes produced in a contained nuclear explosion,격리된 핵폭발에서 생기는 생성물과 재생열 및 동위원소연구실험,GNOME
1521,gross natinal product,국민총생산,GNP
1522,"Guangdong Nuclear Power Joint Venture Co., Ltd.",황동핵전합영유한공사 (중국),GNP-JVC
1523,Guangdong Daya Bay Nuclear Power Station,황동 아태만원자력발전소 (중국),GNPS
1524,Germany Nuclear Services Co.,전력공사명 (독일),GNS
1525,Germany Nuclear Services and Supply,우라늄농축회사명,GNSS
1526,Genossenschaft fur Nukleare Entsorgung Wellengerg,페기물관리회사명 (스위스),GNW
1527,hydroen igniter system,수소점화계통,HIS
1528,shallow dose-equivalent index,"표층선량당량지표, 표층특가선량지표",HI.S
1529,high temperature advanced furnace,고온개량로,HITAF
1530,hectokilo,"헥토킬로 (105의 접두어), 10만배",hk
1531,Hochtemperatur Kernkraftwerk GmbH,고온가스로발전회사 (독일),HKG
1532,"Hong Kong Nuclear Investment Co., Ltd.",홍콩원자력투자회사,HKNIC
1533,hot leg check valve,냉각재출구관 체크밸브,HLCV
1534,Federal Emergency Nanagement Agency,연방비상관리국 (미국),FEMA
1535,Far-East Nondestructive Testing,극동지역 비파손조사기술대회,FENDT
1536,facility emergency organization,시설비상대책기구,FEO
1537,Federation of Elctric Power Companies,전기사업연합회 (일본),FEPC[O]
